lon,lat,n,geo,type
37.7127,7.4215,227,75,0
37.5019,7.3702,112,75,0
37.5192,7.369,108,75,0
37.5446,7.3991,184,75,0
37.551,7.3781,293,75,0
37.8808,7.6265,111,75,0
37.6116,7.4389,229,75,0
37.6927,7.4137,234,75,0
37.7267,7.3311,197,75,0
37.5867,7.4448,135,75,0
37.6154,7.3918,223,75,0
37.6273,7.4088,180,75,0
37.554,7.417,362,75,0
37.8897,7.5627,124,75,0
37.9171,7.5901,178,75,0
37.7547,7.5062,123,75,0
37.6724,7.5875,357,75,0
37.6749,7.3995,252,75,0
37.7056,7.3629,226,75,0
37.6778,7.3334,301,75,0
37.6875,7.3386,350,75,0
37.6194,7.3736,152,75,0
37.7203,7.3798,276,75,0
37.6523,7.3473,293,75,0
37.7037,7.3036,173,75,0
37.5955,7.3679,203,75,0
37.5811,7.3458,130,75,0
37.6544,7.4317,204,75,0
37.7604,7.4075,361,75,0
37.6477,7.4511,259,75,0
37.6563,7.3324,162,75,0
37.8528,7.5447,1049,75,0
37.6523,7.336,296,75,0
37.854,7.5372,532,75,0
37.8592,7.5443,705,75,0
37.6808,7.3307,275,75,0
37.687,7.3297,191,75,0
37.5995,7.3516,279,75,0
37.7122,7.3734,403,75,0
37.6813,7.3634,315,75,0
37.6685,7.356,376,75,0
37.6993,7.3176,230,75,0
37.7268,7.3337,326,75,0
37.7302,7.4185,235,75,0
35.858,9.4916,224,75,0
38.1799,13.8809,65,75,0
38.9683,13.6119,99,75,0
38.4033,13.384,562,75,0
38.478,13.4257,447,75,0
37.8228,4.989,528,75,0
38.3752,4.2023,148,75,0
37.4211,4.7771,231,75,0
39.4115,14.1848,134,75,0
39.4575,14.186,179,75,0
39.5008,14.229,227,75,0
39.448,14.3182,177,75,0
38.4712,4.303,173,75,0
38.3906,4.3651,410,75,0
38.8545,4.868,189,75,0
39.0905,4.6199,2309,75,0
38.7815,13.6199,151,75,0
38.8214,13.6206,236,75,0
38.9597794,13.6387486,53,75,0
38.929,13.6272,81,75,0
38.4129,13.4252,209,75,0
38.8356,13.7088,120,75,0
38.8126,13.6952,401,75,0
38.7086,13.6303,186,75,0
38.82,13.6207,678,75,0
38.8512,13.614,313,75,0
39.1871,4.5415,2749,75,0
35.6577,10.5528,179,75,0
36.1197,10.4814,156,75,0
39.042,3.5649,1761,75,0
38.3914,4.1995,328,75,0
38.5318,3.684,466,75,0
37.7073,4.2587,263,75,0
37.8746,5.0013,419,75,0
37.5481,4.7359,597,75,0
38.9275,4.1375,804,75,0
38.6575,4.2038,751,75,0
35.6192,10.6197,1047,75,0
35.756,10.59,662,75,0
42.4016,9.3518,871,75,0
42.3892,9.3812,632,75,0
42.5228,9.3923,1011,75,0
42.3918,9.3586,202,75,0
42.3271,9.4249,531,75,0
42.3655,9.3673,216,75,0
42.3273,9.3703,248,75,0
42.3776,9.4053,1088,75,0
42.4111,9.4428,166,75,0
42.4098,9.481,200,75,0
42.3237,9.392,314,75,0
42.3175,9.3395,139,75,0
42.3804,9.3154,178,75,0
42.476,9.3562,171,75,0
42.1883,9.1759,127,75,0
42.3965,9.087,132,75,0
42.3627,9.1733,402,75,0
42.2572,9.1526,671,75,0
42.3431,9.1256,128,75,0
42.3192,9.1416,943,75,0
42.3313,9.2256,766,75,0
39.1627,4.1851,3001,75,0
39.0298,3.9874,2618,75,0
38.9742,4.4407,610,75,0
42.3117,9.1625,505,75,0
42.2154,9.214,338,75,0
42.1923,9.2034,115,75,0
42.1698,9.1694,147,75,0
42.3619,9.1029,117,75,0
42.226,9.1464,342,75,0
42.3759,9.1552,216,75,0
42.3179,9.4057,273,75,0
42.396,9.3566,346,75,0
42.2747,9.379,352,75,0
42.3661,9.4369,283,75,0
42.4996,9.4091,318,75,0
42.4484,9.4419,190,75,0
42.2947,9.3779,190,75,0
41.5641,8.8221,852,75,0
41.7207,8.0351,33188,75,0
41.6568,8.0831,8326,75,0
35.7246,10.642,310,75,0
40.8725,9.088,149,75,0
38.2776,4.3598,10935,75,0
38.8728,3.9689,1051,75,0
38.9668,3.8802,1746,75,0
38.9917,3.854,2033,75,0
39.036,3.6345,2708,75,0
38.9006,3.6812,1293,75,0
38.9605,3.8019,1425,75,0
38.9761,3.8576,4916,75,0
39.0231,3.7904,2153,75,0
39.115,4.085,2455,75,0
39.2465,4.4289,2697,75,0
39.0565,4.5488,1204,75,0
39.0408,4.5336,1593,75,0
42.3339,9.6511,292,75,0
38.4726,5.4352,1662,75,0
38.2699,5.7739,5842,75,0
38.3638,5.6284,295,75,0
38.2624,5.7182,567,75,0
39.1266,4.6657,1759,75,0
39.1675,4.8128,1185,75,0
39.3726,4.5355,904,75,0
39.0772,4.7716,867,75,0
40.1526,4.3354,865,75,0
39.9196,4.2097,635,75,0
40.0013,3.9719,1126,75,0
39.1887,4.6473,810,75,0
39.3599,4.4382,335,75,0
39.2718,4.8471,537,75,0
38.7978,12.7816,197,75,0
39.036,12.6275,1556,75,0
39.0316,12.6231,1348,75,0
39.0365,12.6337,2628,75,0
40.4747,5.224,477,75,0
40.4566,5.0992,595,75,0
40.5211,5.0916,414,75,0
40.7329,4.7434,1867,75,0
40.5865,5.0788,395,75,0
40.6703,5.1043,849,75,0
40.7976,4.7229,476,75,0
40.5944,4.877,2394,75,0
40.4701,5.1766,678,75,0
39.9534,5.1317,419,75,0
40.0002,5.2011,558,75,0
39.8394,5.1407,263,75,0
39.9289,5.0924,853,75,0
39.9253,5.1356,406,75,0
37.9917,5.5827,1397,75,0
39.0344,12.624,1077,75,0
39.8553,4.8141,476,75,0
38.1531,5.9904,521,75,0
39.0493,12.0346,1093,75,0
39.9742,5.1402,577,75,0
38.0096,5.8158,1532,75,0
39.2078,12.706,4996,75,0
38.0775,5.8677,774,75,0
37.9595,5.5183,2408,75,0
40.5818,5.0479,1747,75,0
39.0523,12.0385,134,75,0
40.7206,4.6582,810,75,0
39.0491,12.0346,175,75,0
40.5503,4.8447,1089,75,0
40.4429,5.1893,538,75,0
40.5534,5.0826,260,75,0
40.4045,4.9752,819,75,0
38.9847,11.9824,521,75,0
39.015,12.4116,418,75,0
39.0154,12.4099,296,75,0
39.8744,4.9566,1146,75,0
40.1079,5.0684,495,75,0
40.1523,4.9862,1179,75,0
39.9503,4.9682,478,75,0
38.9674,12.7399,108,75,0
39.0441,12.0354,764,75,0
38.7993,12.7752,358,75,0
39.0316,12.2659,262,75,0
40.0724,5.0547,317,75,0
39.9337,5.2143,1934,75,0
40.1325,5.0944,267,75,0
40.058,5.1546,298,75,0
40.054,5.0849,403,75,0
40.0238,5.1585,360,75,0
38.9835,13.0451,369,75,0
38.9886,13.0459,53,75,0
38.7165,12.432,642,75,0
38.7197,12.4301,167,75,0
38.7114,12.4268,165,75,0
39.2085,12.7025,3227,75,0
39.8553,5.0924,1624,75,0
40.1252,5.0192,646,75,0
39.8539,5.1829,1125,75,0
39.8581,5.0075,1248,75,0
40.0708,5.1987,1040,75,0
40.0347,5.2024,631,75,0
39.8891,5.0826,225,75,0
40.0535,5.1784,341,75,0
39.8739,5.1322,668,75,0
40.0797,5.21,445,75,0
40.1054,5.0851,391,75,0
40.1147,5.59,320,75,0
40.1937,5.6742,851,75,0
40.0647,5.5603,742,75,0
40.3047,5.6771,888,75,0
39.9126,5.8061,1733,75,0
38.9874,13.0384,150,75,0
39.2085,12.7058,137,75,0
38.8442,12.4483,176,75,0
39.0246,12.6261,756,75,0
39.2089,12.704,140,75,0
39.1486,12.4621,152,75,0
39.1526,12.461,259,75,0
39.1503,12.4611,91,75,0
40.2556,5.1638,234,75,0
40.2507,4.9159,352,75,0
39.9611,5.2044,1825,75,0
40.187,5.2017,327,75,0
39.9191,5.2064,928,75,0
40.0719,5.1134,372,75,0
40.0891,5.1187,556,75,0
39.0493,12.0296,1077,75,0
39.0516,12.0252,682,75,0
39.0529,12.0174,95,75,0
39.0514,12.0172,774,75,0
38.9768,11.9042,911,75,0
38.9282,11.8292,150,75,0
38.9857,12.1672,621,75,0
38.9838,12.0564,187,75,0
38.9956,11.9387,345,75,0
39.0603,11.9999,172,75,0
39.1134,11.9526,324,75,0
38.9887,13.0459,4025,75,0
39.2055,11.9335,536,75,0
38.9872,13.0459,723,75,0
38.9843,13.0425,2532,75,0
38.8059,12.435,379,75,0
38.799,4.8468,1669,75,0
38.8427,5.3973,1810,75,0
38.793,5.3379,5034,75,0
39.8031,4.9923,3638,75,0
39.9197,5.8039,2424,75,0
39.928,5.8298,1239,75,0
40.0691,5.6201,1492,75,0
40.0333,5.5089,560,75,0
40.0067,5.6936,289,75,0
40.1552,5.6866,446,75,0
39.7904112,9.8511725,207,75,0
39.7942904,9.8534833,159,75,0
39.7632,9.8479,191,75,0
39.7632,9.8479,225,75,0
39.7636578,9.8453672,250,75,0
41.4166,4.5669,426,75,0
40.7785,4.9676,776,75,0
40.8791,4.7636,1048,75,0
43.2105,5.5385,2234,75,0
42.4189,4.6067,1192,75,0
43.1733,5.1265,3946,75,0
42.514,4.7398,1650,75,0
41.0438,4.6303,737,75,0
43.2314,4.9177,1860,75,0
40.7416,4.9259,731,75,0
43.139,4.8366,2128,75,0
40.8974,5.1233,657,75,0
40.7704,5.2091,503,75,0
43.0357,5.4744,2278,75,0
42.8053,4.6203,2123,75,0
42.0497,4.1602,2609,75,0
41.5128,4.8599,564,75,0
38.4020046,5.2824193,1218,75,0
38.6267997,5.4450751,273,75,0
38.3441,5.6576,847,75,0
38.3593735,5.508254,2905,75,0
38.4411,5.6791,692,75,0
38.4721178,5.4316601,1561,75,0
38.4036,5.7803,527,75,0
36.2322,11.2889,2118,75,0
38.9995,4.6748,1465,75,0
38.0405,5.8731,2461,75,0
38.0738,5.8682,270,75,0
38.131100000000004,5.8877,852,75,0
38.1629,5.935,2537,75,0
38.0927,6.1083,4212,75,0
38.1529,5.9852,211,75,0
35.4432,6.9009,234,75,0
38.0088,5.8167,1113,75,0
38.0088,5.8156,1541,75,0
36.4699,7.1175,129,75,0
35.435,6.8867,329,75,0
36.3022457,7.1849977,125,75,0
41.4713,9.3754,92,75,0
41.4482,9.3308,722,75,0
41.4478,9.3299,803,75,0
39.5584,11.2585,649,75,0
39.5478,11.2713,172,75,0
39.5986,11.0973,544,75,0
39.6086,11.0945,185,75,0
39.2336,10.96,115,75,0
39.2491,10.4268,129,75,0
39.1799,10.8698,162,75,0
39.1795,10.8613,128,75,0
39.2554,10.4189,82,75,0
39.6859,11.3024,1324,75,0
38.756,10.7523,317,75,0
38.744,10.7605,260,75,0
39.2643,10.4154,109,75,0
38.7523,10.7408,298,75,0
38.7193,10.7388,120,75,0
39.2615,10.4189,304,75,0
38.7502,10.753,694,75,0
38.6415,10.7105,64,75,0
38.7586,10.7506,187,75,0
39.7725,11.3214,97,75,0
38.7606,10.7478,104,75,0
39.6398,11.4059,1987,75,0
39.0513,10.7922,153,75,0
39.1166,10.7771,108,75,0
39.7719,11.3211,613,75,0
39.649,11.3687,1434,75,0
39.7725,11.3375,68,75,0
39.1591,10.6542,319,75,0
39.08332,10.610754,91,75,0
39.002,10.5853,324,75,0
38.9927,10.5837,163,75,0
41.8618,9.4494,850,75,0
41.6593,9.4124,100,75,0
42.2263,9.4681,909,75,0
42.139,9.3111,144,75,0
42.1333,9.3086,100,75,0
42.3443,9.661,981,75,0
39.7107,5.0108,1385,75,0
40.4975,7.3664,62,75,0
40.4214,6.4429,8388,75,0
40.5294,6.6357,1744,75,0
40.3789,6.5679,1588,75,0
40.4583,6.5481,1504,75,0
41.2076,6.3213,1407,75,0
41.2921,6.1163,1512,75,0
42.0635,5.8995,5295,75,0
41.9511,5.0045,2035,75,0
42.0658,5.7054,2972,75,0
41.984,5.9992,4730,75,0
42.1194,6.5172,2773,75,0
42.357,5.0725,1818,75,0
42.321,5.4333,2859,75,0
42.082,5.0194,648,75,0
42.3145,4.5476,839,75,0
41.6622,6.5721,2274,75,0
41.7722,6.5529,7494,75,0
42.1669,5.2108,14753,75,0
37.3303,8.999,1266,75,0
38.381,9.3159,2108,75,0
38.3955,9.0453,250,75,0
38.38,9.3147,737,75,0
38.4029,9.0474,470,75,0
37.3257,8.9998,1298,75,0
39.4757,14.3311,81,75,0
39.4578,14.2672,83,75,0
39.4445,14.136,125,75,0
34.4356,9.3769,285,75,0
34.4391,9.3735,555,75,0
40.4903,6.456,1579,75,0
40.5144,6.6338,1506,75,0
40.3496,6.5381,3231,75,0
40.4652,6.6059,8495,75,0
40.3517,6.4773,6433,75,0
41.1647,6.2809,2553,75,0
41.3545,6.0536,3714,75,0
42.0654,4.2886,2108,75,0
41.8841,4.7266,1989,75,0
42.1959,5.2194,3760,75,0
42.1749,5.4712,716,75,0
42.0881,6.5383,1594,75,0
42.1719,6.081,3902,75,0
41.8889,5.3023,7698,75,0
36.0864,9.799,160,75,0
40.9877,7.8784,191,75,0
40.2872,9.3348,1249,75,0
40.2524,9.2993,654,75,0
40.1527,9.1916,247,75,0
40.2463,9.0221,1645,75,0
40.1302,9.3768,1805,75,0
40.0791,9.4403,233,75,0
40.092,9.4553,298,75,0
40.1076,9.4832,250,75,0
40.1033,9.4683,183,75,0
40.1945,9.4611,1182,75,0
40.059,9.2905,678,75,0
40.0426,9.2812,1191,75,0
40.4324,9.2709,1660,75,0
40.3023,9.2784,3062,75,0
35.7715,9.6518,100,75,0
36.0815,9.8868,134,75,0
36.0603,10.0446,75,75,0
36.0589,10.046,242,75,0
36.0579,10.047,211,75,0
36.0937,9.8763,340,75,0
35.8575,9.4885,112,75,0
41.3777,9.2876,61,75,0
41.3456,9.2251,220,75,0
41.3531,9.2464,240,75,0
41.3444,9.2745,64,75,0
41.3669,9.2826,84,75,0
41.4439,9.3197,419,75,0
41.4411,9.3161,605,75,0
41.4415,9.3198,376,75,0
41.4446,9.312,494,75,0
39.9164,11.1582,1879,75,0
39.9064,11.153,304,75,0
39.7856,10.9197,331,75,0
39.7855,10.9241,332,75,0
39.7893,10.9102,537,75,0
40.0226,10.92,2951,75,0
40.0267,10.9174,315,75,0
39.9985,10.8623,111,75,0
39.9306,10.9826,86,75,0
39.9105,10.9668,302,75,0
39.4381,10.5883,640,75,0
39.2699,10.7074,177,75,0
39.5842,5.334,1632,75,0
38.3926,5.731,246,75,0
38.2744,5.4032,1233,75,0
38.2692,5.781,3510,75,0
38.6404,5.4205,898,75,0
36.19326986,9.35909566,6104,75,0
35.8618919,9.51008874,291,75,0
39.6633,10.3113,256,75,0
39.8966,9.9961,1768,75,0
39.4136,10.2461,231,75,0
39.4428,10.2245,621,75,0
39.6586,10.1188,335,75,0
39.544,10.2671,199,75,0
39.9161,10.014,737,75,0
39.5564,10.3057,188,75,0
39.5238,10.3608,170,75,0
39.9506,10.3367,181,75,0
39.8934,9.9921,600,75,0
39.8952,10.0026,2315,75,0
39.8987,10.0003,236,75,0
39.6646,10.123,181,75,0
34.404,8.2427,93,75,0
33.35921962085765,8.31115310365113,1310,75,0
39.8959,9.9996,403,75,0
39.6579,10.3082,327,75,0
39.926,9.9895,101,75,0
39.781,10.6886,79,75,0
39.47,10.3253,310,75,0
33.8943,8.3473,4440,75,0
33.397,8.3324,2001,75,0
39.7848,10.6945,174,75,0
33.4415,8.355,851,75,0
33.4429,8.3633,1004,75,0
34.016,7.8432,396,75,0
39.7842,10.6985,239,75,0
34.0182,7.8413,339,75,0
34.2387,7.6438,1608,75,0
34.2503,7.6464,333,75,0
39.7813,10.7118,84,75,0
39.9037,10.0017,258,75,0
39.7904,10.6856,173,75,0
33.989,8.3983,800,75,0
34.192,7.6611,245,75,0
38.1823,13.9394,135,75,0
34.4253,8.2187,163,75,0
34.8426,8.1214,54,75,0
33.8053,8.3643,1126,75,0
33.3547,8.308,2068,75,0
33.9977,8.4146,236,75,0
34.40273330086747,8.338839911564003,67,75,0
34.72012483498602,8.168318733740179,125,75,0
38.2055,5.6631,409,75,0
38.2914,5.6792,270,75,0
38.5285,5.5964,1641,75,0
38.6119,5.4919,273,75,0
39.9225,4.1854,912,75,0
40.0345,4.1792,1890,75,0
39.2429,4.7708,1011,75,0
39.1828,4.7531,991,75,0
39.323,4.7941,624,75,0
39.2041,4.8876,957,75,0
39.4352,4.699,1043,75,0
39.3179,4.6112,546,75,0
39.4277,4.3083,1003,75,0
42.3302,9.1858,218,75,0
42.3231,9.2108,109,75,0
41.6243,9.5542,143,75,0
41.6303,9.1111,437,75,0
39.2365,4.7559,909,75,0
39.3162,4.8612,1078,75,0
39.398,4.7492,1768,75,0
41.4127,9.2897,112,75,0
41.4452,9.1982,372,75,0
41.4233,9.2303,79,75,0
41.4483,9.3066,614,75,0
41.5108,9.2397,96,75,0
41.4131,9.1786,267,75,0
42.6099,9.5065,755,75,0
42.6408,9.6024,507,75,0
42.7156,9.4348,1399,75,0
42.7008,9.4702,514,75,0
42.603,9.5071,1298,75,0
42.615,9.5976,499,75,0
42.5211,9.5552,996,75,0
42.5442,9.44,1804,75,0
42.6929,9.5816,1668,75,0
42.6257,9.4217,630,75,0
42.6344,9.4117,181,75,0
42.5757,9.4434,3112,75,0
42.5885,9.5527,499,75,0
42.4206,9.5911,883,75,0
42.5741,9.4678,249,75,0
42.6398,9.5136,4176,75,0
42.4217,9.5809,1397,75,0
42.4578,9.5632,270,75,0
42.5053,9.521,1147,75,0
42.4608,9.5519,150,75,0
42.4867,9.5696,1318,75,0
42.6938,9.4669,1600,75,0
42.5462,9.5034,519,75,0
42.5346,9.4731,648,75,0
42.7068,9.5807,798,75,0
42.4147,9.607,400,75,0
42.6293,9.5581,577,75,0
42.6482,9.6074,1030,75,0
42.7016,9.6053,1250,75,0
42.4945,9.5877,997,75,0
42.627,9.4564,542,75,0
42.6265,9.4343,1022,75,0
42.6144,9.5074,773,75,0
42.6206,9.5087,190,75,0
42.6842,9.4454,183,75,0
42.6964,9.5649,1354,75,0
42.7782,9.5924,2761,75,0
42.8256,9.5679,518,75,0
42.8303,9.5283,1023,75,0
35.8191,11.2285,954,75,0
36.2707,10.7758,558,75,0
35.9456,10.4242,315,75,0
41.5597,9.3947,980,75,0
42.294,9.2821,105,75,0
39.5171,3.5507,1060,75,0
39.1553,4.6976,566,75,0
39.4139,3.6166,668,75,0
39.5683,3.481,509,75,0
38.742,11.771,1357,75,0
38.7486,11.7621,335,75,0
38.5879,11.8162,139,75,0
38.6285,11.8206,159,75,0
38.6709,11.8165,317,75,0
38.6534,11.8045,140,75,0
38.8796,11.6755,143,75,0
38.7713913,11.6990209,161,75,0
39.2946551,11.8712996,93,75,0
38.931,11.6154,240,75,0
38.9186,11.6848,478,75,0
39.1455,11.8426,417,75,0
42.6259,4.6304,7530,75,0
42.6332,4.4719,1670,75,0
42.5083,4.8796,2251,75,0
43.1514,5.5918,2422,75,0
43.1704,5.4851,2248,75,0
43.0934,4.7771,1321,75,0
40.6974,5.0706,1017,75,0
40.6905,4.9838,648,75,0
43.2236,4.9102,4623,75,0
40.8261,4.9063,1069,75,0
40.9964,4.8108,1893,75,0
41.0312,4.5419,902,75,0
41.816,3.9799,1701,75,0
40.7765,5.1381,821,75,0
40.7021,5.2577,546,75,0
41.5298,4.7542,546,75,0
42.0541,4.1619,2376,75,0
35.3226,7.2445,186,75,0
39.023,3.5719,742,75,0
39.031,3.5941,1690,75,0
38.9935,4.6722,1244,75,0
35.7003,7.0239,160,75,0
35.6929,7.0556,88,75,0
36.2058,6.9686,222,75,0
38.1232,13.5087,212,75,0
37.8547,13.3203,287,75,0
38.0598,13.4481,362,75,0
38.443,13.1163,106,75,0
38.3401,13.0724,91,75,0
38.4394,13.1299,271,75,0
37.7819,12.998,2075,75,0
37.7432,12.9213,739,75,0
37.8964,13.1563,529,75,0
37.8981,13.1499,713,75,0
37.9167,13.1475,84,75,0
37.7604,12.9799,372,75,0
37.7398,12.8749,769,75,0
37.5551,12.383,233,75,0
37.8846,13.1248,291,75,0
37.7652,12.985900000000001,502,75,0
37.7598,12.9826,404,75,0
38.0597,13.4479,749,75,0
38.0507,13.4333,226,75,0
37.8795,13.3417,642,75,0
38.2643,13.247,1007,75,0
38.1054,13.0192,163,75,0
38.1062,13.0101,708,75,0
37.8247,13.0633,2147,75,0
37.6275,12.7664,125,75,0
37.5592,12.3792,350,75,0
37.8874,13.1052,91,75,0
37.4162,12.5519,2038,75,0
37.9001,13.1571,1234,75,0
42.0775,9.1355,233,75,0
42.179,9.1064,649,75,0
42.1437,8.9766,2279,75,0
42.2013,9.0243,1586,75,0
41.3662,9.3749,580,75,0
42.1537,9.0184,1559,75,0
42.1633,9.058,1427,75,0
41.3638,9.3755,484,75,0
42.2188,9.06,2196,75,0
42.1257,8.87,372,75,0
42.1218,9.0691,1106,75,0
42.1288,9.0138,1923,75,0
42.1532,8.8671,150,75,0
42.1189,9.1182,202,75,0
41.4164,9.0688,176,75,0
41.4148,9.1014,249,75,0
41.3101,9.036,177,75,0
42.1931,8.9115,297,75,0
41.3143,9.0353,94,75,0
42.1744,8.9232,406,75,0
41.3328,9.0662,90,75,0
41.3327,9.042,89,75,0
42.1564,8.9566,255,75,0
41.3671,9.0772,440,75,0
41.3365,9.1724,285,75,0
41.5461,9.073,121,75,0
42.1107,8.9167,115,75,0
41.5749,9.3244,114,75,0
42.0865,8.8704,100,75,0
41.5759,9.2928,105,75,0
41.565,9.2439,73,75,0
41.3502,9.3738,115,75,0
41.5539,9.3488,126,75,0
41.3221,9.3891,142,75,0
41.5694,9.2158,138,75,0
41.2794,9.3315,128,75,0
41.2924,9.3319,109,75,0
41.2857,9.3361,201,75,0
41.3622,9.3756,655,75,0
41.3698,9.3845,320,75,0
42.0104,9.3958,391,75,0
42.0455,9.3599,490,75,0
41.9393,9.4477,126,75,0
41.9602,9.4096,211,75,0
41.9483496,9.4196554,259,75,0
41.9851,9.4184,100,75,0
42.002,9.4329,104,75,0
42.0073,9.4724,103,75,0
42.0333,9.4648,109,75,0
39.8073,10.8381,90,75,0
39.7933,10.7472,202,75,0
39.7709,10.8553,115,75,0
39.6224,9.9415,607,75,0
39.776,10.7808,131,75,0
39.6323,9.9531,398,75,0
39.4193,8.9203,480,75,0
39.4183,8.9169,458,75,0
39.4162,8.9137,463,75,0
39.4181,8.9281,179,75,0
39.8165,10.855,143,75,0
39.4311,8.9297,315,75,0
39.4239,8.9244,360,75,0
39.4281,8.9358,571,75,0
39.1906,9.762,559,75,0
39.1942,9.7536,170,75,0
39.1455,9.8967,447,75,0
39.8347,10.7995,202,75,0
39.1412,9.894,302,75,0
39.1502,9.9025,460,75,0
39.9042,10.678,115,75,0
39.1507,9.8913,383,75,0
39.9562,10.0363,2481,75,0
39.5312,9.6745,273,75,0
39.9642,10.0685,292,75,0
39.9727,10.1112,777,75,0
39.5366,9.679,282,75,0
39.5413,9.6823,222,75,0
39.9429,10.2449,858,75,0
39.5283,9.6672,324,75,0
39.5311,9.6784,1417,75,0
39.617,9.6967,4968,75,0
39.987,10.3061,584,75,0
39.544,9.687,689,75,0
39.5173,9.6671,734,75,0
39.9556,10.3511,579,75,0
39.5138,9.6607,371,75,0
39.8527,10.6455,831,75,0
39.5085,9.6417,10447,75,0
39.5038,9.6628,6523,75,0
39.9477,10.5443,287,75,0
39.4588,9.5392,243,75,0
39.871,10.7201,345,75,0
39.9546,10.2738,512,75,0
40.0197373,11.1969698,191,75,0
40.0219,11.205,186,75,0
39.8649,10.717,266,75,0
39.9355,10.5533,465,75,0
39.9366,10.5495,454,75,0
39.8628,10.72,327,75,0
39.8661,10.7128,362,75,0
39.9457,10.5272,147,75,0
39.867,10.7217,226,75,0
39.9378,10.0802,825,75,0
39.9726,10.1531,173,75,0
39.8777,10.7152,378,75,0
39.9884,10.3032,778,75,0
39.9849,10.3074,188,75,0
39.9891,10.3106,472,75,0
39.9541,10.4699,175,75,0
39.8807,10.6063,289,75,0
39.8865,10.5842,979,75,0
40.0120055,11.1971013,136,75,0
39.932,10.5476,668,75,0
39.8434,10.722,276,75,0
39.8485,10.7151,248,75,0
39.8445,10.7129,279,75,0
42.3508,9.2132,203,75,0
38.7424,9.785,505,75,0
38.731,9.8001,300,75,0
38.7341,9.7733,267,75,0
38.7386,9.7736,207,75,0
38.741,9.8067,240,75,0
38.7452,9.7708,255,75,0
38.7348,9.8055,183,75,0
38.7325,9.804,506,75,0
38.7299,9.7889,948,75,0
38.6298,9.8117,911,75,0
38.6267,9.8105,950,75,0
38.6371,9.8114,1096,75,0
38.6314,9.8139,1112,75,0
38.634,9.8107,375,75,0
38.634,9.8124,589,75,0
38.63,9.81,147,75,0
38.7456,9.7899,289,75,0
38.7412,9.768,122,75,0
38.7233,9.781,140,75,0
38.4309,9.7973,808,75,0
38.4337,9.7992,1079,75,0
38.43,9.8025,501,75,0
38.4218,9.8038,1110,75,0
38.417,9.8021,1242,75,0
38.4157,9.8028,1069,75,0
38.35,9.9046,293,75,0
38.3431,9.9106,146,75,0
38.4158,9.806,707,75,0
38.4144,9.8092,393,75,0
38.8732,9.5518,352,75,0
38.869,9.5464,463,75,0
38.872,9.5552,289,75,0
38.2471,10.0029,184,75,0
38.2454,10.0105,2904,75,0
38.2457,10.0071,2070,75,0
38.2541,9.9985,2494,75,0
38.2548,9.9979,1564,75,0
38.4147,9.8071,677,75,0
39.0482,3.5518,3375,75,0
40.116,14.5189,1299,75,0
40.124,14.5177,1023,75,0
39.9594,13.7276,607,75,0
39.8493,13.8809,301,75,0
35.6647,10.6232,1495,75,0
39.8648,13.9763,750,75,0
36.1334,10.4378,1734,75,0
41.3199,11.6697,584,75,0
41.3692,11.6657,617,75,0
35.8003,10.4989,1574,75,0
41.4133,11.5741,276,75,0
41.3925,11.5629,533,75,0
41.4813,11.5152,1010,75,0
41.4409,11.5595,338,75,0
41.6097,11.5069,954,75,0
41.5515,11.5247,589,75,0
39.8857,12.6465,1752,75,0
41.5603,11.5222,606,75,0
36.0025,10.519,131,75,0
39.9739,12.4592,5028,75,0
39.8951,13.6004,770,75,0
36.3502,11.1501,604,75,0
36.3343,11.1756,364,75,0
39.8787,13.5382,480,75,0
39.8215,12.9686,2436,75,0
39.8404,12.9372,2003,75,0
40.9893,12.8232,839,75,0
41.3388,11.1469,239,75,0
40.0017,13.2528,342,75,0
41.296,11.2372,733,75,0
41.2179,11.3213,1748,75,0
41.1805,11.1787,1241,75,0
41.1653,11.1914,1846,75,0
41.3296,11.5168,317,75,0
41.3449,11.3134,837,75,0
41.3439,11.5,393,75,0
41.2796,11.5357,905,75,0
41.2901,11.5368,604,75,0
41.2736,11.5363,249,75,0
40.3648,10.6279,159,75,0
41.2179,11.601,1796,75,0
40.169,10.9089,651,75,0
41.0518,11.7408,1927,75,0
41.1223,11.746,1973,75,0
40.4183,12.2884,233,75,0
40.3519,12.3458,244,75,0
40.9809,12.4985,231,75,0
40.9842,12.3533,508,75,0
42.1897,12.4287,673,75,0
37.7687,14.388,1709,75,0
39.5324,12.6376,140,75,0
39.5145,12.4914,388,75,0
39.5287,12.5747,344,75,0
38.2081,13.7988,679,75,0
39.5135,12.5316,740,75,0
39.5183,12.5032,362,75,0
39.5161,12.6099,90,75,0
39.5941,11.8313,278,75,0
39.5815,11.824,136,75,0
39.5712,11.8271,112,75,0
39.6297,11.7867,57,75,0
39.6725,11.8634,145,75,0
39.6295,12.1558,198,75,0
39.6433,12.1558,1204,75,0
39.6322,12.1548,204,75,0
39.6339,12.1583,347,75,0
39.6316,12.1478,593,75,0
39.6335,12.1462,243,75,0
39.7562,11.805,97,75,0
39.474,11.8953,110,75,0
39.6009,11.83,197,75,0
39.5976,11.8261,282,75,0
39.6581,11.6742,372,75,0
39.6582,11.6689,391,75,0
39.6037,11.7579,446,75,0
39.7659,11.8808,71,75,0
39.8039,11.8025,236,75,0
39.7384,11.8445,89,75,0
39.7429,11.8416,84,75,0
